K39 NPEKF NettoA pro Einwohner Kultur + Freizeit;;;;;;;;;
Kurzbeschrieb: Nettoaufwand (Funktion 3) dividiert durch die Einwohnerzahl.




BFS-Nr.;Gemeinde;Anzahl Einwohner;Verw.-Kreis ;Amtsbezirk;BFS Typ;Agglomeration BFS-Nr.;2002 [SFR];2003 [SFR];2004 [SFR];2005 [SFR];2006 [SFR];2007 [SFR];2008 [SFR];2009 [SFR];2010 [SFR];2011 [SFR]
980;Inkwil;638.0;244;26;15;;26.87;26.18;22.18;21.22;19.50;19.55;22.06;21.45;23.57;24.87
784;Innertkirchen;886.0;250;18;19;;53.69;75.33;53.26;61.72;64.90;114.30;85.73;66.38;91.48;87.08
496;Ins;3260.0;243;8;20;;108.49;102.78;113.41;118.04;114.90;118.38;282.41;300.12;298.28;273.76
581;Interlaken;5481.0;250;11;6;;56.25;70.05;68.42;65.27;59.23;58.25;79.86;71.29;77.05;79.46
739;Ipsach;3913.0;242;16;13;371;57.71;53.61;60.67;54.40;46.15;52.13;55.47;48.96;55.18;56.15
582;Iseltwald;432.0;250;11;20;;23.54;40.12;50.10;1.52;25.01;-36.81;19.85;148.35;134.66;137.03
362;Ittigen;11006.0;246;3;9;351;76.46;78.96;71.53;75.14;76.73;83.11;87.70;95.72;86.88;87.39
868;Jaberg;258.0;246;22;15;;37.69;47.41;41.48;49.70;44.95;44.41;43.53;45.09;32.32;44.23
540;Jegenstorf;4680.0;246;9;10;351;99.64;88.50;88.87;86.29;75.90;78.08;75.89;66.05;55.40;41.71
738;Jens;681.0;243;16;15;;44.41;44.03;64.43;43.39;43.12;66.56;47.64;48.72;44.24;51.81
304;Kallnach;1563.0;243;1;19;;20.73;20.22;15.15;24.10;16.86;17.74;43.35;33.36;14.29;29.09
564;Kandergrund;810.0;249;10;8;;35.42;27.99;28.95;10.02;11.94;14.65;12.87;11.79;15.06;13.28
565;Kandersteg;1261.0;249;10;6;;182.21;135.92;147.03;150.94;177.44;149.93;158.50;162.22;241.02;206.12
305;Kappelen;1278.0;243;1;19;;18.22;14.17;16.94;15.77;15.45;10.03;28.50;21.44;15.81;15.01
869;Kaufdorf;1034.0;246;22;11;351;11.52;10.58;13.99;13.23;14.55;15.18;15.56;18.72;15.57;17.17
870;Kehrsatz;3964.0;246;22;10;351;34.82;34.46;56.74;57.49;49.91;51.20;50.81;63.57;48.29;44.46
411;Kernenried;449.0;245;6;15;;15.09;14.00;17.16;8.93;25.44;25.28;24.04;10.41;31.20;23.30
871;Kienersrüti;52.0;247;22;21;;5.24;5.18;11.52;7.18;12.89;148.37;31.67;38.23;16.08;-2.54
611;Kiesen;857.0;246;12;15;;31.83;27.48;34.31;33.64;34.66;44.30;38.63;36.02;40.57;123.76
412;Kirchberg;5613.0;245;6;12;404;57.84;56.17;58.61;74.57;70.93;78.24;81.66;87.05;91.80;87.43
872;Kirchdorf;814.0;246;22;20;;24.11;25.33;25.32;26.80;24.11;41.10;30.55;46.63;24.49;46.14
873;Kirchenthurnen;271.0;246;22;15;;15.90;16.37;15.52;18.98;16.62;16.62;16.97;15.92;11.32;14.73
354;Kirchlindach;2815.0;246;3;11;351;47.50;49.47;56.59;66.63;56.63;79.11;68.64;73.21;67.25;71.83
328;Kleindietwil;0.0;244;2;19;;16.04;21.59;20.36;20.41;22.50;22.33;21.75;23.06;22.86;0.00
612;Konolfingen;4739.0;246;12;9;351;74.27;75.70;81.09;87.82;88.78;76.90;89.45;102.91;112.74;125.53
413;Koppigen;2070.0;245;6;17;;49.70;41.44;56.87;53.12;52.27;79.44;64.55;62.79;59.88;80.24
566;Krattigen;989.0;249;10;17;;17.25;12.99;28.75;15.68;19.35;23.11;20.55;34.32;49.11;34.59
414;Krauchthal;2318.0;245;6;15;;25.50;20.72;-36.35;11.56;7.78;19.90;29.77;39.75;38.74;34.49
666;Kriechenwil;410.0;246;14;20;;5.76;6.88;18.97;21.46;5.84;6.26;6.78;13.66;17.55;13.64
355;Köniz;38633.0;246;3;9;351;71.40;70.29;77.47;83.92;85.55;88.42;89.44;100.40;100.21;112.85
